"PEN","PCT","Count","Total","95% CI",
        1 , 62 ,   13 ,   21 ,041-79,
        2 , 60 ,    6 ,   10 ,   -  ,
        5 , 48 ,   10 ,   21 ,028-68,
        6 , 53 ,   10 ,   19 ,   -  ,
        7 , 70 ,    7 ,   10 ,   -  ,
        8 , 46 ,    6 ,   13 ,   -  ,
Total     , 55 ,   52 ,   94 ,045-65,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
04/11/25,     62 ,   35  , 56 ,     60 ,  14 , 23 ,     3,,,,
05/02/25,     48 ,   32  , 67 ,*    40 ,   5 , 12 ,     2,,,,
05/23/25,     41 ,   22  , 54 ,*    35 ,   2 ,  6 ,     1,,,,
06/13/25,     37 ,   22  , 59 ,     37 ,   5 , 14 ,     1,,,,
07/04/25,     40 ,   21  , 52 ,     39 ,   8 , 21 ,     2,,,,
07/25/25,     38 ,   21  , 55 ,     36 ,   4 , 11 ,     1,,,,
08/15/25,     38 ,   17  , 45 ,     38 ,   6 , 16 ,     6,,,,
09/05/25,     41 ,   20  , 49 ,     40 ,   2 ,  5 ,     2,,,,
09/26/25,     63 ,   39  , 62 ,     61 ,  14 , 23 ,    11,,,,
10/17/25,     92 ,   33  , 36 ,     91 ,   2 ,  2 ,     1,,,,
11/07/25,    145 ,   84  , 58 ,    144 ,  11 ,  8 ,     8,,,,
11/28/25,    209 ,  102  , 49 ,    206 ,  13 ,  6 ,    10,,,,
12/19/25,    298 ,  146  , 49 ,    295 ,  17 ,  6 ,    12,,,,
   Total ,   1436 ,  737  , 51 ,   1375 , 132 , 10 ,    69,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Carlos               ,019-43 ,   29 ,   15 ,   36 ,    1 ,    0 ,   52 ,  37 , 3.4,
Ivan                 ,037-60 ,   49 ,   34 ,   36 ,    0 ,    0 ,   70 ,  50 , 2.1,
Rosendo              ,   -   ,   19 ,    3 ,   13 ,    1 ,    0 ,   17 ,  12 , 5.3,
TOTALS               ,030-46 ,   38 ,   52 ,   85 ,    2 ,    0 ,  139 , 100 , 2.6,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,019-44 ,   30 ,   15 ,   35 ,    1 ,    0 ,   51 ,  37 , 3.3,
Ovsynch              ,033-53 ,   43 ,   37 ,   50 ,    1 ,    0 ,   88 ,  63 , 2.4,
TOTALS               ,030-46 ,   38 ,   52 ,   85 ,    2 ,    0 ,  139 , 100 , 2.6,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,033-61 ,   47 ,   20 ,   23 ,    0 ,    0 ,   43 ,  31 , 2.1,
                   2 ,021-50 ,   34 ,   13 ,   25 ,    0 ,    0 ,   38 ,  27 , 2.9,
                   3 ,019-52 ,   33 ,    9 ,   18 ,    0 ,    0 ,   27 ,  19 , 3.0,
                   4 ,   -   ,   33 ,    5 ,   10 ,    1 ,    0 ,   16 ,  12 , 3.0,
                   5 ,   -   ,   44 ,    4 ,    5 ,    0 ,    0 ,    9 ,   6 , 2.3,
                   6 ,   -   ,   25 ,    1 ,    3 ,    1 ,    0 ,    5 ,   4 , 4.0,
                   7 ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
              TOTALS ,030-46 ,   38 ,   52 ,   85 ,    2 ,    0 ,  139 , 100 , 2.6,
"PEN","PCT","Count","Total","95% CI",
       13 ,  6 ,    1 ,   18 ,   -  ,
       14 , 38 ,    5 ,   13 ,   -  ,
       15 , 40 ,    6 ,   15 ,   -  ,
       16 , 27 ,    4 ,   15 ,   -  ,
       18 , 40 ,    6 ,   15 ,   -  ,
       19 , 50 ,   10 ,   20 ,030-70,
Total     , 33 ,   32 ,   96 ,025-43,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
05/19/25,     12 ,    9  , 75 ,     12 ,   0 ,  0 ,     0,,,,
06/09/25,     12 ,    6  , 50 ,     12 ,   1 ,  8 ,     1,,,,
06/30/25,     14 ,    8  , 57 ,     14 ,   1 ,  7 ,     1,,,,
07/21/25,     22 ,   16  , 73 ,     22 ,   1 ,  5 ,     0,,,,
08/11/25,     28 ,   16  , 57 ,     28 ,   3 , 11 ,     2,,,,
09/01/25,     29 ,   19  , 66 ,     28 ,   2 ,  7 ,     1,,,,
09/22/25,     32 ,   20  , 62 ,     32 ,   4 , 12 ,     3,,,,
10/13/25,     29 ,   15  , 52 ,     27 ,   0 ,  0 ,     0,,,,
11/03/25,     31 ,   20  , 65 ,     30 ,   1 ,  3 ,     0,,,,
11/24/25,     31 ,   17  , 55 ,     31 ,   3 , 10 ,     3,,,,
12/15/25,     47 ,   35  , 74 ,     47 ,   1 ,  2 ,     1,,,,
01/05/26,     52 ,   22  , 42 ,     52 ,   7 , 13 ,     0,,,,
01/26/26,    113 ,  102  , 90 ,    111 ,  36 , 32 ,     5,,,,
02/16/26,    101 ,   36  , 36 ,    101 ,  11 , 11 ,     3,,,,
03/09/26,    117 ,   82  , 70 ,    117 ,  34 , 29 ,     1,,,,
03/30/26,    112 ,   79  , 71 ,    112 ,  35 , 31 ,     2,,,,
04/20/26,    147 ,   93  , 63 ,    147 ,  40 , 27 ,     2,,,,
05/11/26,    168 ,  116  , 69 ,    168 ,  47 , 28 ,     3,,,,
06/01/26,    128 ,   75  , 59 ,    127 ,  25 , 20 ,     0,,,,
06/22/26,    136 ,   92  , 68 ,    135 ,  34 , 25 ,     0,,,,
07/13/26,    138 ,   73  , 53 ,      0 ,   0 ,  0 ,     0 ,,,,
08/03/26,    124 ,  107  , 86 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1361 ,  878  , 65 ,   1353 , 286 , 21 ,    28,,,,
