"PEN","PCT","Count","Total","95% CI",
        1 , 52 ,   13 ,   25 ,033-70,
        2 , 52 ,   13 ,   25 ,033-70,
        5 , 50 ,   10 ,   20 ,030-70,
        6 , 44 ,    7 ,   16 ,   -  ,
        7 , 64 ,    9 ,   14 ,   -  ,
        8 , 56 ,    9 ,   16 ,   -  ,
Total     , 53 ,   61 ,  116 ,044-61,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
       16 , 41 ,    9 ,   22 ,023-61,
       18 , 53 ,   19 ,   36 ,037-68,
       19 , 64 ,    7 ,   11 ,   -  ,
Total     , 54 ,   70 ,  129 ,046-63,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
04/07/25,     11 ,    8  , 73 ,     11 ,   1 ,  9 ,     1,,,,
04/28/25,     11 ,    6  , 55 ,     11 ,   0 ,  0 ,     0,,,,
05/19/25,     14 ,   10  , 71 ,     14 ,   0 ,  0 ,     0,,,,
06/09/25,     14 ,    6  , 43 ,     14 ,   1 ,  7 ,     1,,,,
06/30/25,     17 ,   11  , 65 ,     17 ,   2 , 12 ,     2,,,,
07/21/25,     27 ,   19  , 70 ,     27 ,   1 ,  4 ,     0,,,,
08/11/25,     37 ,   22  , 59 ,     37 ,   3 ,  8 ,     2,,,,
09/01/25,     49 ,   28  , 57 ,     48 ,   2 ,  4 ,     1,,,,
09/22/25,     59 ,   38  , 64 ,     59 ,   6 , 10 ,     5,,,,
10/13/25,     59 ,   31  , 53 ,     57 ,   1 ,  2 ,     1,,,,
11/03/25,     61 ,   41  , 67 ,     60 ,   2 ,  3 ,     1,,,,
11/24/25,     60 ,   32  , 53 ,     60 ,   9 , 15 ,     3,,,,
12/15/25,     82 ,   64  , 78 ,     82 ,  28 , 34 ,     1,,,,
01/05/26,     59 ,   29  , 49 ,     59 ,  14 , 24 ,     0,,,,
01/26/26,    117 ,  104  , 89 ,    115 ,  38 , 33 ,     5,,,,
02/16/26,    102 ,   36  , 35 ,    102 ,  12 , 12 ,     3,,,,
03/09/26,    118 ,   81  , 69 ,    118 ,  33 , 28 ,     1,,,,
03/30/26,    116 ,   83  , 72 ,    116 ,  37 , 32 ,     1,,,,
04/20/26,    151 ,   94  , 62 ,    151 ,  41 , 27 ,     0,,,,
05/11/26,    171 ,  119  , 70 ,    171 ,  48 , 28 ,     0,,,,
06/01/26,    130 ,   75  , 58 ,      0 ,   0 ,  0 ,     0 ,,,,
06/22/26,    112 ,   95  , 85 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1335 ,  862  , 65 ,   1329 , 279 , 21 ,    28,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
04/07/25,     26 ,   14  , 54 ,*    20 ,   3 , 15 ,     0,,,,
04/28/25,     19 ,   13  , 68 ,     16 ,   4 , 25 ,     1,,,,
05/19/25,     16 ,    7  , 44 ,     15 ,   1 ,  7 ,     0,,,,
06/09/25,     17 ,    6  , 35 ,     15 ,   3 , 20 ,     2,,,,
06/30/25,     22 ,   14  , 64 ,     20 ,   3 , 15 ,     2,,,,
07/21/25,     14 ,    6  , 43 ,     14 ,   4 , 29 ,     1,,,,
08/11/25,     27 ,   23  , 85 ,*    22 ,   3 , 14 ,     1,,,,
09/01/25,     37 ,   23  , 62 ,     36 ,   1 ,  3 ,     1,,,,
09/22/25,     54 ,   35  , 65 ,     49 ,   5 , 10 ,     3,,,,
10/13/25,     79 ,   54  , 68 ,     75 ,   8 , 11 ,     7,,,,
11/03/25,    132 ,   88  , 67 ,    129 ,   5 ,  4 ,     1,,,,
11/24/25,    237 ,  157  , 66 ,    233 ,  28 , 12 ,    13,,,,
12/15/25,    304 ,  215  , 71 ,    301 ,  81 , 27 ,    10,,,,
01/05/26,    277 ,  185  , 67 ,    272 ,  74 , 27 ,     5,,,,
01/26/26,    318 ,  229  , 72 ,    316 ,  89 , 28 ,     7,,,,
02/16/26,    364 ,  232  , 64 ,    364 ,  85 , 23 ,     8,,,,
03/09/26,    395 ,  277  , 70 ,    387 , 100 , 26 ,     6,,,,
03/30/26,    432 ,  316  , 73 ,    426 ,  86 , 20 ,     6,,,,
04/20/26,    468 ,  291  , 62 ,    463 , 101 , 22 ,     6,,,,
05/11/26,    487 ,  356  , 73 ,    483 , 132 , 27 ,     1,,,,
06/01/26,    491 ,  294  , 60 ,      0 ,   0 ,  0 ,     0 ,,,,
06/22/26,    393 ,  338  , 86 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3725 , 2541  , 68 ,   3656 , 816 , 22 ,    81,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
12/06/24,     21 ,   10  , 48 ,     20 ,   4 , 20 ,     1,,,,
12/27/24,     19 ,   12  , 63 ,     18 ,   3 , 17 ,     1,,,,
01/17/25,     19 ,    6  , 32 ,     18 ,   1 ,  6 ,     1,,,,
02/07/25,     20 ,   15  , 75 ,     19 ,   5 , 26 ,     5,,,,
02/28/25,     15 ,    9  , 60 ,     15 ,   4 , 27 ,     1,,,,
03/21/25,     11 ,    7  , 64 ,     11 ,   1 ,  9 ,     1,,,,
04/11/25,     11 ,    7  , 64 ,     11 ,   1 ,  9 ,     1,,,,
05/02/25,     13 ,    7  , 54 ,     13 ,   0 ,  0 ,     0,,,,
05/23/25,     14 ,    7  , 50 ,     14 ,   0 ,  0 ,     0,,,,
06/13/25,     19 ,    6  , 32 ,     19 ,   1 ,  5 ,     1,,,,
07/04/25,     24 ,   13  , 54 ,     24 ,   3 , 12 ,     2,,,,
07/25/25,     37 ,   21  , 57 ,     37 ,   2 ,  5 ,     1,,,,
08/15/25,     54 ,   24  , 44 ,     54 ,   3 ,  6 ,     1,,,,
09/05/25,     68 ,   36  , 53 ,     66 ,   4 ,  6 ,     2,,,,
09/26/25,     68 ,   42  , 62 ,     68 ,   6 ,  9 ,     6,,,,
10/17/25,     66 ,   35  , 53 ,     64 ,   2 ,  3 ,     2,,,,
11/07/25,     68 ,   38  , 56 ,     67 ,   1 ,  1 ,     0,,,,
   Total ,    547 ,  295  , 54 ,    538 ,  41 ,  8 ,    26,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
12/06/24,     83 ,   42  , 51 ,*    63 ,   5 ,  8 ,     2,,,,
12/27/24,     70 ,   44  , 63 ,*    59 ,   5 ,  8 ,     1,,,,
01/17/25,     61 ,   29  , 48 ,*    51 ,   5 , 10 ,     1,,,,
02/07/25,     55 ,   28  , 51 ,*    45 ,   6 , 13 ,     1,,,,
02/28/25,     49 ,   23  , 47 ,*    39 ,   3 ,  8 ,     0,,,,
03/21/25,     41 ,   26  , 63 ,*    30 ,   3 , 10 ,     0,,,,
04/11/25,     29 ,   14  , 48 ,*    24 ,   5 , 21 ,     1,,,,
05/02/25,     24 ,   13  , 54 ,*    20 ,   3 , 15 ,     0,,,,
05/23/25,     23 ,    9  , 39 ,     21 ,   1 ,  5 ,     0,,,,
06/13/25,     32 ,    9  , 28 ,     29 ,   3 , 10 ,     2,,,,
07/04/25,     28 ,   16  , 57 ,     26 ,   5 , 19 ,     3,,,,
07/25/25,     40 ,   12  , 30 ,     39 ,   5 , 13 ,     2,,,,
08/15/25,     52 ,   35  , 67 ,*    45 ,   5 , 11 ,     1,,,,
