"PEN","PCT","Count","Total","95% CI",
        1 , 76 ,   13 ,   17 ,   -  ,
        2 , 51 ,   19 ,   37 ,036-67,
        5 , 43 ,    9 ,   21 ,024-63,
        6 , 50 ,    7 ,   14 ,   -  ,
        7 , 60 ,    9 ,   15 ,   -  ,
        8 , 55 ,   16 ,   29 ,038-72,
Total     , 55 ,   73 ,  133 ,046-63,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
12/06/24,     59 ,   24  , 41 ,     56 ,   7 , 12 ,     4,,,,
12/27/24,     68 ,   42  , 62 ,*    57 ,   6 , 11 ,     2,,,,
01/17/25,     72 ,   28  , 39 ,*    61 ,   6 , 10 ,     2,,,,
02/07/25,     79 ,   45  , 57 ,*    70 ,  10 , 14 ,     3,,,,
02/28/25,     79 ,   39  , 49 ,     75 ,   9 , 12 ,     3,,,,
03/21/25,     86 ,   45  , 52 ,     79 ,   8 , 10 ,     5,,,,
04/11/25,     87 ,   53  , 61 ,     85 ,  16 , 19 ,     5,,,,
05/02/25,     84 ,   49  , 58 ,*    76 ,   8 , 11 ,     5,,,,
05/23/25,    104 ,   50  , 48 ,     98 ,   4 ,  4 ,     3,,,,
06/13/25,    138 ,   76  , 55 ,    138 ,  11 ,  8 ,     7,,,,
07/04/25,    179 ,   85  , 47 ,    178 ,  17 , 10 ,    11,,,,
07/25/25,    222 ,  127  , 57 ,    220 ,  14 ,  6 ,    11,,,,
08/15/25,    255 ,  141  , 55 ,    255 ,  16 ,  6 ,    16,,,,
   Total ,   1746 ,  928  , 53 ,   1660 , 157 ,  9 ,    86,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Carlos               ,033-61 ,   47 ,   22 ,   25 ,    1 ,    0 ,   48 ,  26 , 2.1,
Ivan                 ,030-54 ,   41 ,   25 ,   36 ,    2 ,    0 ,   63 ,  34 , 2.4,
Juan F               ,   -   ,    0 ,    0 ,    4 ,    0 ,    0 ,    4 ,   2 ,    ,
Rosendo              ,022-44 ,   32 ,   22 ,   46 ,    3 ,    0 ,   71 ,  38 , 3.1,
TOTALS               ,032-46 ,   38 ,   69 ,  111 ,    6 ,    0 ,  186 , 100 , 2.6,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,030-57 ,   43 ,   20 ,   27 ,    4 ,    0 ,   51 ,  27 , 2.4,
Ovsynch              ,029-45 ,   37 ,   49 ,   84 ,    2 ,    0 ,  135 ,  73 , 2.7,
TOTALS               ,032-46 ,   38 ,   69 ,  111 ,    6 ,    0 ,  186 , 100 , 2.6,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,030-52 ,   40 ,   29 ,   43 ,    0 ,    0 ,   72 ,  39 , 2.5,
                   2 ,020-46 ,   32 ,   15 ,   32 ,    0 ,    0 ,   47 ,  26 , 3.1,
                   3 ,026-58 ,   41 ,   14 ,   20 ,    0 ,    0 ,   34 ,  19 , 2.4,
                   4 ,018-57 ,   35 ,    7 ,   13 ,    1 ,    0 ,   21 ,  11 , 2.9,
                   5 ,   -   ,   33 ,    1 ,    2 ,    0 ,    0 ,    3 ,   2 , 3.0,
                   6 ,   -   ,  100 ,    3 ,    0 ,    2 ,    0 ,    5 ,   3 , 1.0,
                   7 ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
              TOTALS ,032-46 ,   38 ,   69 ,  111 ,    3 ,    0 ,  183 , 100 , 2.6,
"PEN","PCT","Count","Total","95% CI",
       13 , 54 ,   19 ,   35 ,038-70,
       14 , 41 ,   11 ,   27 ,025-59,
       15 , 82 ,   14 ,   17 ,   -  ,
       16 , 64 ,    9 ,   14 ,   -  ,
       18 , 50 ,    6 ,   12 ,   -  ,
       19 , 62 ,    8 ,   13 ,   -  ,
Total     , 57 ,   67 ,  118 ,048-65,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/13/25,     14 ,    7  , 50 ,     14 ,   1 ,  7 ,     1,,,,
02/03/25,     19 ,   17  , 89 ,     17 ,   5 , 29 ,     5,,,,
02/24/25,     15 ,   11  , 73 ,     15 ,   5 , 33 ,     2,,,,
03/17/25,     11 ,    5  , 45 ,     11 ,   1 ,  9 ,     1,,,,
04/07/25,     15 ,   11  , 73 ,     15 ,   1 ,  7 ,     1,,,,
04/28/25,     16 ,    9  , 56 ,     16 ,   0 ,  0 ,     0,,,,
05/19/25,     21 ,   12  , 57 ,     21 ,   0 ,  0 ,     0,,,,
06/09/25,     26 ,   14  , 54 ,     25 ,   2 ,  8 ,     2,,,,
06/30/25,     48 ,   33  , 69 ,     48 ,   3 ,  6 ,     3,,,,
07/21/25,     89 ,   56  , 63 ,     88 ,   4 ,  5 ,     3,,,,
08/11/25,    123 ,   78  , 63 ,    123 ,   7 ,  6 ,     6,,,,
09/01/25,    175 ,  117  , 67 ,    174 ,  27 , 16 ,     1,,,,
09/22/25,    218 ,  164  , 75 ,    218 ,  65 , 30 ,     6,,,,
10/13/25,    177 ,  106  , 60 ,    175 ,  40 , 23 ,     1,,,,
11/03/25,    144 ,  101  , 70 ,    143 ,  41 , 29 ,     2,,,,
11/24/25,    104 ,   68  , 65 ,    104 ,  36 , 35 ,     3,,,,
12/15/25,    100 ,   79  , 79 ,     99 ,  32 , 32 ,     1,,,,
01/05/26,     71 ,   35  , 49 ,     70 ,  19 , 27 ,     1,,,,
01/26/26,    135 ,  119  , 88 ,    128 ,  41 , 32 ,     2,,,,
02/16/26,    114 ,   42  , 37 ,    111 ,  11 , 10 ,     0,,,,
03/09/26,    133 ,   94  , 71 ,      0 ,   0 ,  0 ,     0 ,,,,
03/30/26,     88 ,   80  , 91 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1635 , 1084  , 66 ,   1615 , 341 , 21 ,    41,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/13/25,     54 ,   30  , 56 ,*    41 ,   4 , 10 ,     1,,,,
02/03/25,     44 ,   24  , 55 ,*    35 ,   5 , 14 ,     1,,,,
02/24/25,     38 ,   22  , 58 ,*    28 ,   3 , 11 ,     0,,,,
03/17/25,     38 ,   24  , 63 ,*    28 ,   3 , 11 ,     0,,,,
04/07/25,     27 ,   15  , 56 ,*    21 ,   3 , 14 ,     0,,,,
04/28/25,     23 ,   16  , 70 ,*    20 ,   4 , 20 ,     1,,,,
05/19/25,     20 ,    8  , 40 ,     19 ,   1 ,  5 ,     0,,,,
06/09/25,     23 ,   11  , 48 ,     21 ,   4 , 19 ,     3,,,,
06/30/25,     35 ,   25  , 71 ,     33 ,   5 , 15 ,     4,,,,
07/21/25,     32 ,   20  , 62 ,     32 ,   6 , 19 ,     2,,,,
08/11/25,     62 ,   45  , 73 ,     57 ,   4 ,  7 ,     2,,,,
09/01/25,    129 ,   86  , 67 ,    127 ,  16 , 13 ,     4,,,,
09/22/25,    191 ,  150  , 79 ,    186 ,  65 , 35 ,     4,,,,
10/13/25,    266 ,  195  , 73 ,    262 ,  82 , 31 ,     6,,,,
11/03/25,    348 ,  248  , 71 ,    344 ,  82 , 24 ,     5,,,,
11/24/25,    524 ,  386  , 74 ,    520 , 147 , 28 ,    12,,,,
12/15/25,    526 ,  363  , 69 ,    523 , 136 , 26 ,    11,,,,
01/05/26,    473 ,  313  , 66 ,    468 , 125 , 27 ,     5,,,,
01/26/26,    496 ,  352  , 71 ,    493 , 143 , 29 ,     4,,,,
02/16/26,    514 ,  332  , 65 ,    511 , 135 , 26 ,     0,,,,
03/09/26,    505 ,  360  , 71 ,      0 ,   0 ,  0 ,     0 ,,,,
03/30/26,    348 ,  297  , 85 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3863 , 2665  , 69 ,   3769 , 973 , 26 ,    65,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
09/13/24,     13 ,    8  , 62 ,     12 ,   1 ,  8 ,     0,,,,
10/04/24,     16 ,    6  , 38 ,     16 ,   2 , 12 ,     2,,,,
10/25/24,     20 ,   11  , 55 ,     20 ,   4 , 20 ,     4,,,,
11/15/24,     21 ,   15  , 71 ,     21 ,   2 , 10 ,     1,,,,
12/06/24,     25 ,   12  , 48 ,     24 ,   5 , 21 ,     2,,,,
12/27/24,     22 ,   15  , 68 ,     21 ,   4 , 19 ,     2,,,,
01/17/25,     21 ,    7  , 33 ,     20 ,   1 ,  5 ,     1,,,,
02/07/25,     22 ,   17  , 77 ,     21 ,   5 , 24 ,     5,,,,
02/28/25,     17 ,   11  , 65 ,     17 ,   5 , 29 ,     2,,,,
03/21/25,     15 ,    8  , 53 ,     15 ,   1 ,  7 ,     1,,,,
04/11/25,     16 ,   11  , 69 ,     16 ,   1 ,  6 ,     1,,,,
05/02/25,     19 ,   11  , 58 ,     19 ,   0 ,  0 ,     0,,,,
05/23/25,     26 ,   12  , 46 ,     26 ,   1 ,  4 ,     1,,,,
06/13/25,     49 ,   14  , 29 ,     48 ,   1 ,  2 ,     1,,,,
07/04/25,     82 ,   43  , 52 ,     82 ,   6 ,  7 ,     5,,,,
07/25/25,    126 ,   65  , 52 ,    125 ,   5 ,  4 ,     4,,,,
08/15/25,    187 ,   83  , 44 ,    187 ,   7 ,  4 ,     5,,,,
   Total ,    697 ,  349  , 50 ,    690 ,  51 ,  7 ,    37,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
09/13/24,     65 ,   33  , 51 ,*    54 ,   4 ,  7 ,     0,,,,
10/04/24,     68 ,   38  , 56 ,*    54 ,   5 ,  9 ,     1,,,,
10/25/24,     63 ,   26  , 41 ,*    54 ,   4 ,  7 ,     3,,,,
11/15/24,     67 ,   38  , 57 ,     64 ,  12 , 19 ,     4,,,,
12/06/24,     83 ,   42  , 51 ,*    63 ,   5 ,  8 ,     2,,,,
12/27/24,     70 ,   44  , 63 ,*    59 ,   5 ,  8 ,     1,,,,
01/17/25,     61 ,   29  , 48 ,*    51 ,   5 , 10 ,     1,,,,
02/07/25,     56 ,   28  , 50 ,*    46 ,   6 , 13 ,     1,,,,
02/28/25,     50 ,   24  , 48 ,*    40 ,   3 ,  8 ,     0,,,,
03/21/25,     42 ,   26  , 62 ,*    31 ,   3 , 10 ,     0,,,,
04/11/25,     33 ,   15  , 45 ,*    28 ,   5 , 18 ,     1,,,,
05/02/25,     29 ,   16  , 55 ,*    25 ,   3 , 12 ,     0,,,,
05/23/25,     31 ,   11  , 35 ,     29 ,   1 ,  3 ,     0,,,,
06/13/25,     49 ,   16  , 33 ,     46 ,   6 , 13 ,     5,,,,
07/04/25,     48 ,   29  , 60 ,     46 ,   7 , 15 ,     5,,,,
07/25/25,     82 ,   29  , 35 ,     81 ,   7 ,  9 ,     3,,,,
08/15/25,    157 ,   84  , 54 ,    150 ,   8 ,  5 ,     4,,,,
   Total ,   1054 ,  528  , 50 ,*   921 ,  89 , 10 ,    31,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Alberto              ,   -   ,  100 ,    1 ,    0 ,    0 ,    0 ,    1 ,   1 , 1.0,
Luis                 ,029-56 ,   42 ,   21 ,   29 ,    4 ,    0 ,   54 ,  31 , 2.4,
Berna                ,026-46 ,   36 ,   31 ,   56 ,    3 ,    0 ,   90 ,  52 , 2.8,
Rosendo              ,   -   ,   50 ,    5 ,    5 ,    0 ,    0 ,   10 ,   6 , 2.0,
Rick                 ,   -   ,   12 ,    2 ,   15 ,    0 ,    0 ,   17 ,  10 , 8.5,
TOTALS               ,029-44 ,   36 ,   60 ,  105 ,    7 ,    0 ,  172 , 100 , 2.8,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,029-51 ,   39 ,   26 ,   40 ,    4 ,    0 ,   70 ,  41 , 2.5,
Ovsynch              ,026-45 ,   35 ,   34 ,   64 ,    3 ,    0 ,  101 ,  59 , 2.9,
OTHERS               ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
TOTALS               ,029-44 ,   36 ,   60 ,  105 ,    7 ,    0 ,  172 , 100 , 2.8,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,023-47 ,   34 ,   19 ,   37 ,    2 ,    0 ,   58 ,  34 , 2.9,
                   2 ,032-57 ,   44 ,   25 ,   32 ,    1 ,    0 ,   58 ,  34 , 2.3,
                   3 ,015-52 ,   30 ,    6 ,   14 ,    2 ,    0 ,   22 ,  13 , 3.3,
                   4 ,018-57 ,   35 ,    7 ,   13 ,    1 ,    0 ,   21 ,  12 , 2.9,
                   5 ,   -   ,   33 ,    2 ,    4 ,    0 ,    0 ,    6 ,   3 , 3.0,
                   6 ,   -   ,   17 ,    1 ,    5 ,    0 ,    0 ,    6 ,   3 , 6.0,
                   7 ,   -   ,    0 ,    0 ,    0 ,    1 ,    0 ,    1 ,   1 ,    ,
              TOTALS ,029-44 ,   36 ,   60 ,  105 ,    7 ,    0 ,  172 , 100 , 2.8,
