"PEN","PCT","Count","Total","95% CI",
        1 , 90 ,    9 ,   10 ,   -  ,
        2 , 30 ,    7 ,   23 ,016-51,
        5 , 64 ,    7 ,   11 ,   -  ,
        6 , 63 ,   12 ,   19 ,   -  ,
        7 , 61 ,   17 ,   28 ,042-76,
        8 , 67 ,    6 ,    9 ,   -  ,
Total     , 58 ,   58 ,  100 ,048-67,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
11/22/24,     52 ,   27  , 52 ,     50 ,   9 , 18 ,     4,,,,
12/13/24,     70 ,   28  , 40 ,     67 ,   6 ,  9 ,     4,,,,
01/03/25,     73 ,   46  , 63 ,*    59 ,   5 ,  8 ,     3,,,,
01/24/25,     77 ,   37  , 48 ,*    65 ,   7 , 11 ,     2,,,,
02/14/25,     95 ,   43  , 45 ,     90 ,  13 , 14 ,     5,,,,
03/07/25,     95 ,   48  , 51 ,     87 ,   6 ,  7 ,     2,,,,
03/28/25,    118 ,   58  , 49 ,    115 ,  12 , 10 ,     6,,,,
04/18/25,    136 ,   81  , 60 ,    132 ,  21 , 16 ,    11,,,,
05/09/25,    140 ,   72  , 51 ,    132 ,   8 ,  6 ,     8,,,,
05/30/25,    177 ,   94  , 53 ,    173 ,   8 ,  5 ,     5,,,,
06/20/25,    226 ,  110  , 49 ,    226 ,  16 ,  7 ,    14,,,,
07/11/25,    298 ,  160  , 54 ,    296 ,  23 ,  8 ,    14,,,,
08/01/25,    354 ,  203  , 57 ,    353 ,  21 ,  6 ,    20,,,,
   Total ,   2162 , 1135  , 52 ,   2072 , 180 ,  9 ,   107,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Berna                ,   -   ,    0 ,    0 ,    0 ,    1 ,    0 ,    1 ,   1 ,    ,
Carlos               ,029-51 ,   39 ,   26 ,   40 ,    2 ,    0 ,   68 ,  41 , 2.5,
Ivan                 ,023-49 ,   35 ,   16 ,   30 ,    1 ,    0 ,   47 ,  28 , 2.9,
Juan F               ,   -   ,   25 ,    1 ,    3 ,    0 ,    0 ,    4 ,   2 , 4.0,
Rosendo              ,021-48 ,   33 ,   15 ,   30 ,    0 ,    0 ,   45 ,  27 , 3.0,
OTHERS               ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
TOTALS               ,029-43 ,   36 ,   58 ,  104 ,    4 ,    0 ,  166 , 100 , 2.8,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,028-62 ,   45 ,   13 ,   16 ,    0 ,    0 ,   29 ,  17 , 2.2,
Ovsynch              ,026-43 ,   34 ,   44 ,   85 ,    4 ,    0 ,  133 ,  80 , 2.9,
OTHERS               ,   -   ,   25 ,    1 ,    3 ,    0 ,    0 ,    4 ,   2 , 4.0,
TOTALS               ,029-43 ,   36 ,   58 ,  104 ,    4 ,    0 ,  166 , 100 , 2.8,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,021-43 ,   31 ,   21 ,   47 ,    1 ,    0 ,   69 ,  42 , 3.2,
                   2 ,024-55 ,   38 ,   13 ,   21 ,    1 ,    0 ,   35 ,  21 , 2.6,
                   3 ,022-54 ,   37 ,   11 ,   19 ,    0 ,    0 ,   30 ,  18 , 2.7,
                   4 ,022-59 ,   39 ,    9 ,   14 ,    0 ,    0 ,   23 ,  14 , 2.6,
                   5 ,   -   ,   60 ,    3 ,    2 ,    0 ,    0 ,    5 ,   3 , 1.7,
                   6 ,   -   ,   50 ,    1 ,    1 ,    2 ,    0 ,    4 ,   2 , 2.0,
              TOTALS ,029-43 ,   36 ,   58 ,  104 ,    4 ,    0 ,  166 , 100 , 2.8,
"PEN","PCT","Count","Total","95% CI",
       13 , 86 ,   12 ,   14 ,   -  ,
       14 , 38 ,   16 ,   42 ,025-53,
       15 , 86 ,   12 ,   14 ,   -  ,
       16 , 69 ,    9 ,   13 ,   -  ,
       18 , 56 ,    9 ,   16 ,   -  ,
       19 , 64 ,    9 ,   14 ,   -  ,
Total     , 59 ,   67 ,  113 ,050-68,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
12/30/24,     17 ,   11  , 65 ,     16 ,   2 , 12 ,     1,,,,
01/20/25,     17 ,    9  , 53 ,     16 ,   1 ,  6 ,     1,,,,
02/10/25,     20 ,   16  , 80 ,     19 ,   6 , 32 ,     5,,,,
03/03/25,     16 ,   13  , 81 ,     16 ,   4 , 25 ,     2,,,,
03/24/25,     14 ,    7  , 50 ,     14 ,   1 ,  7 ,     1,,,,
04/14/25,     18 ,   11  , 61 ,     18 ,   1 ,  6 ,     1,,,,
05/05/25,     26 ,   19  , 73 ,     26 ,   2 ,  8 ,     2,,,,
05/26/25,     33 ,   15  , 45 ,     32 ,   1 ,  3 ,     1,,,,
06/16/25,     43 ,   20  , 47 ,     43 ,   1 ,  2 ,     1,,,,
07/07/25,     80 ,   54  , 68 ,     78 ,   6 ,  8 ,     5,,,,
07/28/25,    124 ,   67  , 54 ,    124 ,   3 ,  2 ,     2,,,,
08/18/25,    162 ,  102  , 63 ,    162 ,  22 , 14 ,     2,,,,
09/08/25,    211 ,  152  , 72 ,    210 ,  57 , 27 ,     4,,,,
09/29/25,    222 ,  162  , 73 ,    221 ,  70 , 32 ,     3,,,,
10/20/25,    166 ,   90  , 54 ,    165 ,  35 , 21 ,     2,,,,
11/10/25,    137 ,  104  , 76 ,    136 ,  51 , 38 ,     2,,,,
12/01/25,     97 ,   68  , 70 ,     97 ,  30 , 31 ,     3,,,,
12/22/25,     95 ,   59  , 62 ,     94 ,  25 , 27 ,     2,,,,
01/12/26,     71 ,   47  , 66 ,     68 ,  20 , 29 ,     0,,,,
02/02/26,    142 ,   94  , 66 ,    138 ,  30 , 22 ,     1,,,,
02/23/26,    113 ,   65  , 58 ,      0 ,   0 ,  0 ,     0 ,,,,
03/16/26,     92 ,   61  , 66 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1711 , 1120  , 65 ,   1693 , 368 , 22 ,    41,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
12/30/24,     51 ,   23  , 45 ,*    41 ,   3 ,  7 ,     0,,,,
01/20/25,     49 ,   29  , 59 ,*    39 ,   4 , 10 ,     1,,,,
02/10/25,     44 ,   25  , 57 ,*    35 ,   7 , 20 ,     2,,,,
03/03/25,     35 ,   22  , 63 ,*    26 ,   2 ,  8 ,     0,,,,
03/24/25,     37 ,   22  , 59 ,*    27 ,   3 , 11 ,     0,,,,
04/14/25,     28 ,   16  , 57 ,*    22 ,   5 , 23 ,     0,,,,
05/05/25,     25 ,   14  , 56 ,     23 ,   2 ,  9 ,     0,,,,
05/26/25,     30 ,   15  , 50 ,     28 ,   3 , 11 ,     2,,,,
06/16/25,     34 ,   17  , 50 ,     32 ,   6 , 19 ,     5,,,,
07/07/25,     46 ,   27  , 59 ,     44 ,   5 , 11 ,     3,,,,
07/28/25,     60 ,   42  , 70 ,     59 ,   8 , 14 ,     4,,,,
08/18/25,    131 ,  106  , 81 ,    127 ,  33 , 26 ,     5,,,,
09/08/25,    186 ,  119  , 64 ,    183 ,  47 , 26 ,    10,,,,
09/29/25,    230 ,  187  , 81 ,    222 ,  74 , 33 ,     6,,,,
10/20/25,    315 ,  221  , 70 ,    313 ,  76 , 24 ,     4,,,,
11/10/25,    427 ,  302  , 71 ,    424 , 112 , 26 ,    10,,,,
12/01/25,    548 ,  396  , 72 ,    542 , 140 , 26 ,    10,,,,
12/22/25,    542 ,  358  , 66 ,    539 , 150 , 28 ,     7,,,,
01/12/26,    501 ,  336  , 67 ,    500 , 125 , 25 ,     3,,,,
