"PEN","PCT","Count","Total","95% CI",
        1 , 50 ,   10 ,   20 ,030-70,
        2 , 62 ,   10 ,   16 ,   -  ,
        5 , 39 ,   15 ,   38 ,026-55,
        6 , 59 ,   16 ,   27 ,041-75,
        7 , 33 ,    6 ,   18 ,   -  ,
        8 , 52 ,   14 ,   27 ,034-69,
Total     , 49 ,   71 ,  146 ,041-57,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
02/14/25,     77 ,   39  , 51 ,     72 ,  11 , 15 ,     3,,,,
03/07/25,     69 ,   32  , 46 ,*    61 ,   5 ,  8 ,     1,,,,
03/28/25,     69 ,   38  , 55 ,     66 ,   8 , 12 ,     2,,,,
04/18/25,     66 ,   39  , 59 ,     62 ,  14 , 23 ,     4,,,,
05/09/25,     53 ,   30  , 57 ,*    45 ,   1 ,  2 ,     1,,,,
05/30/25,     56 ,   31  , 55 ,     52 ,   4 ,  8 ,     1,,,,
06/20/25,     64 ,   32  , 50 ,     64 ,   5 ,  8 ,     3,,,,
07/11/25,     86 ,   43  , 50 ,     84 ,  13 , 15 ,     5,,,,
08/01/25,     95 ,   56  , 59 ,     94 ,   9 , 10 ,     8,,,,
08/22/25,    110 ,   60  , 55 ,    109 ,   9 ,  8 ,     9,,,,
09/12/25,    131 ,   67  , 51 ,    130 ,  13 , 10 ,    12,,,,
10/03/25,    164 ,   86  , 52 ,    161 ,  13 ,  8 ,    11,,,,
10/24/25,    249 ,  115  , 46 ,    248 ,   6 ,  2 ,     5,,,,
   Total ,   1548 ,  799  , 52 ,   1476 , 138 ,  9 ,    78,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Berna                ,   -   ,   50 ,    1 ,    1 ,    0 ,    0 ,    2 ,   1 , 2.0,
Carlos               ,030-51 ,   40 ,   32 ,   48 ,    1 ,    0 ,   81 ,  42 , 2.5,
Ivan                 ,028-50 ,   39 ,   29 ,   46 ,    2 ,    0 ,   77 ,  39 , 2.6,
Juan F               ,   -   ,   33 ,    1 ,    2 ,    0 ,    0 ,    3 ,   2 , 3.0,
Rosendo              ,015-47 ,   29 ,    8 ,   20 ,    4 ,    0 ,   32 ,  16 , 3.5,
TOTALS               ,031-45 ,   38 ,   71 ,  117 ,    7 ,    0 ,  195 , 100 , 2.6,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,030-56 ,   42 ,   22 ,   30 ,    6 ,    0 ,   58 ,  30 , 2.4,
Ovsynch              ,028-44 ,   36 ,   49 ,   87 ,    1 ,    0 ,  137 ,  70 , 2.8,
TOTALS               ,031-45 ,   38 ,   71 ,  117 ,    7 ,    0 ,  195 , 100 , 2.6,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,024-45 ,   34 ,   26 ,   51 ,    0 ,    0 ,   77 ,  39 , 3.0,
                   2 ,026-54 ,   39 ,   16 ,   25 ,    0 ,    0 ,   41 ,  21 , 2.6,
                   3 ,022-54 ,   37 ,   11 ,   19 ,    1 ,    0 ,   31 ,  16 , 2.7,
