"PEN","PCT","Count","Total","95% CI",
03/21/25,     64 ,   34  , 53 ,*    57 ,   5 ,  9 ,     2,,,,
04/11/25,     60 ,   34  , 57 ,     58 ,  14 , 24 ,     3,,,,
05/02/25,     45 ,   30  , 67 ,*    37 ,   5 , 14 ,     2,,,,
05/23/25,     38 ,   20  , 53 ,*    32 ,   1 ,  3 ,     0,,,,
06/13/25,     34 ,   21  , 62 ,     34 ,   5 , 15 ,     1,,,,
07/04/25,     37 ,   18  , 49 ,     36 ,   8 , 22 ,     2,,,,
07/25/25,     33 ,   21  , 64 ,     31 ,   4 , 13 ,     1,,,,
08/15/25,     29 ,   13  , 45 ,     29 ,   5 , 17 ,     5,,,,
09/05/25,     31 ,   14  , 45 ,     30 ,   2 ,  7 ,     2,,,,
09/26/25,     48 ,   28  , 58 ,     46 ,  12 , 26 ,     9,,,,
10/17/25,     68 ,   28  , 41 ,     67 ,   2 ,  3 ,     1,,,,
11/07/25,    102 ,   56  , 55 ,    101 ,   8 ,  8 ,     5,,,,
11/28/25,    144 ,   72  , 50 ,    142 ,  12 ,  8 ,     9,,,,
12/19/25,    222 ,  101  , 45 ,    219 ,  17 ,  8 ,    12,,,,
01/09/26,    273 ,  164  , 60 ,    270 ,  16 ,  6 ,    14,,,,
   Total ,   1371 ,  733  , 53 ,   1319 , 134 , 10 ,    73,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Carlos               ,021-41 ,   30 ,   23 ,   53 ,    1 ,    0 ,   77 ,  45 , 3.3,
Ivan                 ,016-40 ,   26 ,   13 ,   37 ,    0 ,    0 ,   50 ,  29 , 3.8,
Rosendo              ,020-47 ,   32 ,   14 ,   30 ,    1 ,    0 ,   45 ,  26 , 3.1,
OTHERS               ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
TOTALS               ,023-36 ,   29 ,   50 ,  121 ,    2 ,    0 ,  173 , 100 , 3.4,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,013-33 ,   21 ,   13 ,   49 ,    1 ,    0 ,   63 ,  36 , 4.8,
Ovsynch              ,026-43 ,   34 ,   37 ,   72 ,    1 ,    0 ,  110 ,  64 , 2.9,
TOTALS               ,023-36 ,   29 ,   50 ,  121 ,    2 ,    0 ,  173 , 100 , 3.4,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,024-47 ,   35 ,   23 ,   43 ,    1 ,    0 ,   67 ,  39 , 2.9,
                   2 ,022-53 ,   36 ,   12 ,   21 ,    0 ,    0 ,   33 ,  19 , 2.8,
                   3 ,011-42 ,   23 ,    6 ,   20 ,    0 ,    0 ,   26 ,  15 , 4.3,
                   4 ,  3-30 ,   10 ,    2 ,   18 ,    1 ,    0 ,   21 ,  12 ,10.0,
                   5 ,   -   ,   25 ,    4 ,   12 ,    0 ,    0 ,   16 ,   9 , 4.0,
                   6 ,   -   ,   30 ,    3 ,    7 ,    0 ,    0 ,   10 ,   6 , 3.3,
              TOTALS ,023-36 ,   29 ,   50 ,  121 ,    2 ,    0 ,  173 , 100 , 3.4,
"PEN","PCT","Count","Total","95% CI",
       13 , 44 ,    7 ,   16 ,   -  ,
       14 , 62 ,   10 ,   16 ,   -  ,
       15 , 53 ,    8 ,   15 ,   -  ,
       16 , 47 ,    8 ,   17 ,   -  ,
       18 , 67 ,    8 ,   12 ,   -  ,
       19 , 46 ,   11 ,   24 ,028-65,
Total     , 52 ,   52 ,  100 ,042-62,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
06/09/25,     11 ,    6  , 55 ,     11 ,   1 ,  9 ,     1,,,,
06/30/25,     12 ,    6  , 50 ,     12 ,   0 ,  0 ,     0,,,,
07/21/25,     20 ,   14  , 70 ,     20 ,   1 ,  5 ,     0,,,,
08/11/25,     24 ,   13  , 54 ,     24 ,   2 ,  8 ,     1,,,,
09/01/25,     25 ,   18  , 72 ,     24 ,   2 ,  8 ,     1,,,,
09/22/25,     26 ,   16  , 62 ,     26 ,   2 ,  8 ,     1,,,,
10/13/25,     24 ,   13  , 54 ,     22 ,   0 ,  0 ,     0,,,,
11/03/25,     23 ,   14  , 61 ,     22 ,   1 ,  5 ,     0,,,,
11/24/25,     21 ,   13  , 62 ,     21 ,   2 , 10 ,     2,,,,
12/15/25,     33 ,   24  , 73 ,     33 ,   1 ,  3 ,     1,,,,
01/05/26,     34 ,   13  , 38 ,     34 ,   1 ,  3 ,     0,,,,
01/26/26,     79 ,   69  , 87 ,     77 ,  10 , 13 ,     4,,,,
02/16/26,     93 ,   32  , 34 ,     93 ,  10 , 11 ,     3,,,,
03/09/26,    108 ,   75  , 69 ,    108 ,  30 , 28 ,     1,,,,
03/30/26,    106 ,   74  , 70 ,    106 ,  31 , 29 ,     2,,,,
04/20/26,    141 ,   88  , 62 ,    141 ,  35 , 25 ,     2,,,,
05/11/26,    164 ,  113  , 69 ,    164 ,  46 , 28 ,     3,,,,
06/01/26,    125 ,   74  , 59 ,    124 ,  24 , 19 ,     0,,,,
06/22/26,    133 ,   89  , 67 ,    132 ,  33 , 25 ,     1,,,,
07/13/26,    136 ,   73  , 54 ,    136 ,  25 , 18 ,     0,,,,
08/03/26,    151 ,  105  , 70 ,      0 ,   0 ,  0 ,     0 ,,,,
08/24/26,     95 ,   81  , 85 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1338 ,  837  , 63 ,   1330 , 257 , 19 ,    23,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
06/09/25,     17 ,    6  , 35 ,     15 ,   3 , 20 ,     2,,,,
06/30/25,     18 ,   10  , 56 ,     16 ,   1 ,  6 ,     0,,,,
07/21/25,     12 ,    6  , 50 ,     12 ,   4 , 33 ,     1,,,,
08/11/25,     18 ,   16  , 89 ,     13 ,   3 , 23 ,     1,,,,
09/01/25,     23 ,   13  , 57 ,     22 ,   1 ,  5 ,     1,,,,
09/22/25,     31 ,   20  , 65 ,*    26 ,   4 , 15 ,     2,,,,
10/13/25,     38 ,   27  , 71 ,*    34 ,   3 ,  9 ,     2,,,,
11/03/25,     66 ,   43  , 65 ,     63 ,   5 ,  8 ,     2,,,,
11/24/25,    100 ,   67  , 67 ,     96 ,  14 , 15 ,    10,,,,
12/15/25,    103 ,   69  , 67 ,    100 ,  10 , 10 ,     9,,,,
01/05/26,    115 ,   71  , 62 ,    110 ,   8 ,  7 ,     5,,,,
