"PEN","PCT","Count","Total","95% CI",
Total     ,    ,    0 ,    0 ,   -  ,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
06/07/25,     38 ,   22  , 58 ,     38 ,   5 , 13 ,     1,,,,
06/28/25,     39 ,   22  , 56 ,     38 ,   7 , 18 ,     2,,,,
07/19/25,     42 ,   24  , 57 ,     41 ,   5 , 12 ,     1,,,,
08/09/25,     40 ,   20  , 50 ,     39 ,   6 , 15 ,     6,,,,
08/30/25,     41 ,   26  , 63 ,     40 ,   3 ,  8 ,     3,,,,
09/20/25,     65 ,   36  , 55 ,     64 ,  14 , 22 ,    11,,,,
10/11/25,     87 ,   44  , 51 ,     85 ,   2 ,  2 ,     2,,,,
11/01/25,    138 ,   86  , 62 ,    137 ,  10 ,  7 ,     7,,,,
11/22/25,    201 ,  111  , 55 ,    198 ,  14 ,  7 ,    10,,,,
12/13/25,    294 ,  150  , 51 ,    291 ,  18 ,  6 ,    13,,,,
   Total ,   1410 ,  785  , 56 ,   1348 , 135 , 10 ,    74,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Carlos               ,026-48 ,   36 ,   27 ,   47 ,    1 ,    0 ,   75 ,  47 , 2.7,
Ivan                 ,023-45 ,   33 ,   22 ,   44 ,    1 ,    0 ,   67 ,  42 , 3.0,
Rosendo              ,   -   ,    7 ,    1 ,   13 ,    5 ,    0 ,   19 ,  12 ,14.0,
TOTALS               ,026-40 ,   32 ,   50 ,  104 ,    7 ,    0 ,  161 , 100 , 3.1,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,013-37 ,   23 ,   11 ,   37 ,    5 ,    0 ,   53 ,  33 , 4.4,
Ovsynch              ,028-46 ,   37 ,   39 ,   67 ,    2 ,    0 ,  108 ,  67 , 2.7,
TOTALS               ,026-40 ,   32 ,   50 ,  104 ,    7 ,    0 ,  161 , 100 , 3.1,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,024-53 ,   38 ,   15 ,   25 ,    0 ,    0 ,   40 ,  25 , 2.7,
                   2 ,020-45 ,   31 ,   15 ,   34 ,    4 ,    0 ,   53 ,  33 , 3.3,
                   3 ,014-46 ,   27 ,    7 ,   19 ,    1 ,    0 ,   27 ,  17 , 3.7,
                   4 ,027-63 ,   44 ,   11 ,   14 ,    0 ,    0 ,   25 ,  16 , 2.3,
                   5 ,   -   ,   17 ,    2 ,   10 ,    0 ,    0 ,   12 ,   7 , 6.0,
                   6 ,   -   ,    0 ,    0 ,    2 ,    2 ,    0 ,    4 ,   2 ,    ,
              TOTALS ,026-40 ,   32 ,   50 ,  104 ,    7 ,    0 ,  161 , 100 , 3.1,
"PEN","PCT","Count","Total","95% CI",
Total     ,    ,    0 ,    0 ,   -  ,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
05/13/25,     13 ,    8  , 62 ,     13 ,   0 ,  0 ,     0,,,,
06/03/25,     14 ,    6  , 43 ,     14 ,   1 ,  7 ,     1,,,,
06/24/25,     15 ,    9  , 60 ,     15 ,   1 ,  7 ,     1,,,,
07/15/25,     23 ,   15  , 65 ,     23 ,   1 ,  4 ,     0,,,,
08/05/25,     28 ,   14  , 50 ,     28 ,   2 ,  7 ,     1,,,,
08/26/25,     26 ,   15  , 58 ,     26 ,   2 ,  8 ,     1,,,,
09/16/25,     35 ,   24  , 69 ,     34 ,   4 , 12 ,     3,,,,
10/07/25,     37 ,   19  , 51 ,     36 ,   1 ,  3 ,     1,,,,
10/28/25,     37 ,   22  , 59 ,     35 ,   0 ,  0 ,     0,,,,
11/18/25,     35 ,   20  , 57 ,     35 ,   3 ,  9 ,     2,,,,
12/09/25,     51 ,   36  , 71 ,     51 ,   2 ,  4 ,     2,,,,
12/30/25,     57 ,   27  , 47 ,     57 ,   5 ,  9 ,     1,,,,
01/20/26,     99 ,   80  , 81 ,     97 ,  28 , 29 ,     4,,,,
02/10/26,    114 ,   66  , 58 ,    114 ,  19 , 17 ,     2,,,,
03/03/26,    119 ,   60  , 50 ,    119 ,  23 , 19 ,     4,,,,
03/24/26,    113 ,   87  , 77 ,    113 ,  39 , 35 ,     1,,,,
04/14/26,    157 ,  109  , 69 ,    157 ,  43 , 27 ,     1,,,,
05/05/26,    163 ,  104  , 64 ,    163 ,  46 , 28 ,     8,,,,
05/26/26,    128 ,   75  , 59 ,    127 ,  22 , 17 ,     0,,,,
06/16/26,    127 ,   77  , 61 ,    126 ,  29 , 23 ,     0,,,,
